NR-AR,0.7317596566523605
NR-AR-LBD,0.655902523470271
NR-AhR,0.8379699248120301
NR-Aromatase,0.6915914023664497
NR-ER,0.6676472698572146
NR-ER-LBD,0.6186587183308496
NR-PPAR-gamma,0.7196452115545966
SR-ARE,0.6974789915966387
SR-ATAD5,0.7104648694544682
SR-HSE,0.7805896805896805
SR-MMP,0.830450163271653
SR-p53,0.687904353908026
